Authors,Title,Year,Source title,Cited by,DOI,Document Type,Open Access,UT (Accession Number)
"Li, JY; Huang, DG; Liu, JP; Zhao, JS",AlignExperts: Knowledge alignment experts for summarization faithfulness evaluation,2026,EXPERT SYSTEMS WITH APPLICATIONS,0,10.1016/j.eswa.2025.130943,Article,,WOS:001662649000001
"Yin, H",CADRNet: geometric figure recognition in architectural drawings via dynamic feature pyramid and cross-architecture adapter,2026,CONNECTION SCIENCE,0,10.1080/09540091.2026.2656567,Article,,WOS:001738238400001
"Cui, XL; Zhang, R; Wang, JB; Li, Y; Miao, Z",Quality-prior mamba fusion network for multi-modal vehicle re-identification,2026,MULTIMEDIA SYSTEMS,0,10.1007/s00530-026-02490-9,Article,,WOS:001820748800003
"Ni, ZX; Hu, LY; Wang, HN; Li, FXX; Tang, M; Ma, GR; Sui, HG",DIGSFNet: Deformation-Integrity-Guided Symmetric Fusion Network for High-Risk Landslide Extraction from Multi-Source Remote Sensing Images,2026,REMOTE SENSING,0,10.3390/rs18162692,Article,,WOS:001860224500001
"Wang, LB; Li, DX; Gao, Z; Zhu, WQ; Wang, Q",Exploring Infrared and Visible Feature Fusion for Earth Surface Anomaly Detection: From Benchmark Dataset to Spatial-Spectrum Adaptation Network,2026,IEEE TRANSACTIONS ON GEOSCIENCE AND REMOTE SENSING,0,10.1109/TGRS.2026.3668268,Article,,WOS:001711107300011
"Zhang, JF; Hu, YB; Liu, S; Liu, TY; Wang, XK; Xu, JW",Source-Only Cross-Dataset Building Change Detection with Frozen DINOv3 and Hierarchical Evidence Fusion,2026,REMOTE SENSING,0,10.3390/rs18162789,Article,,WOS:001860222200001
"Zhang, KJ; Li, ZK; Zheng, XJ; Pu, CH; Huang, TH; Wang, J",Automatic measurement system for aircraft rivet flushness on surfaces empowered by multi-modal large-scale models,2026,ADVANCED ENGINEERING INFORMATICS,2,10.1016/j.aei.2025.103936,Article,,WOS:001597030900001
"Hu, JH; Li, YH; Jain, RK; Lin, LF; Chen, YW",SPA: Leveraging the SAM With Spatial Priors Adapter for Enhanced Medical Image Segmentation,2026,IEEE JOURNAL OF BIOMEDICAL AND HEALTH INFORMATICS,17,10.1109/JBHI.2025.3526174,Article,,WOS:001681130900039
"Cheng, J; Wen, Z; Hu, YC; Guan, F; Chi, RJ",PG-DB-RTDETR: Physics-Guided Real-Time Detection in Foggy Scenes,2026,IEEE SIGNAL PROCESSING LETTERS,0,10.1109/LSP.2026.3692066,Article,,WOS:001783564600015
"Yi, C; Li, YX; Cao, SH; Tong, XQ; Jing, ZY; Zhao, Y; Jiang, SF",LiT-WSAG: high-precision 3D liver tumor segmentation via 2D training and 3D reconstruction,2026,RADIOLOGIA MEDICA,0,10.1007/s11547-026-02247-4,Article; Early Access,,WOS:001812007400001
"Wei, ZN; Zhang, LL; Zhang, GS",AI Multi-Modal and Game Data Fusion System for Player Preference Extraction and Game Advertisement Material Generation,2026,"HCI INTERNATIONAL 2026 POSTERS, HCII 2026, PT II",0,10.1007/978-3-032-30816-0_38,Proceedings Paper,,WOS:001853343100038
"Li, SY; Ding, Y; Chen, WC",Adapting Segment Anything Method for ISTD via Parameter-Efficient and Coarse-to-Fine Learning,2026,APPLIED SCIENCES-BASEL,0,10.3390/app16094463,Article,,WOS:001763219400001
"Zhou, R; Ito, A; Nose, T",Preserving speaker information in direct Speech-to-Speech Translation with non-autoregressive generation and pre-training,2026,COMPUTER SPEECH AND LANGUAGE,0,10.1016/j.csl.2025.101902,Article,,WOS:001615508100001
"Zhang, YW; Du, GC",A hierarchical multi-modal injection architecture for synergistic music understanding and generation,2026,INTERNATIONAL JOURNAL OF MULTIMEDIA INFORMATION RETRIEVAL,0,10.1007/s13735-026-00410-1,Article,,WOS:001796355400001
"Zhang, X; Dong, KL; Wang, W; Yang, HS; Chen, L; Li, ZP; Zhang, J",MoSA: Modality-Aware Spatially-Adaptive Adaptation for RGB-X Semantic Segmentation,2026,IEEE ACCESS,0,10.1109/ACCESS.2026.3694496,Article,,WOS:001783764800025
"Cao, C; Wang, TY; Lu, SY; Li, M; Huang, YL; Wang, XV; Wang, LH",A Segment Anything Model adaptation framework for battery visual inspection under complex radiographic imaging conditions,2026,PATTERN RECOGNITION,0,10.1016/j.patcog.2026.114087,Article,,WOS:001788494800001
"Shi, YQ; Yang, RP; Yin, CS; Lu, YW; Huang, B; Wen, YQ; Zhong, YH; Gu, ZY",MV-S2CD: A Modality-Bridged Vision Foundation Model-Based Framework for Unsupervised Optical-SAR Change Detection,2026,REMOTE SENSING,3,10.3390/rs18060931,Article,,WOS:001726324400001
"Yang, MY; Tian, Y; Zhang, LS; Xi, GL; Wang, WD",HyBridge: hybrid decoupling-to-recoupling adaptation of vision-language models for real-time video action recognition,2026,JOURNAL OF REAL-TIME IMAGE PROCESSING,0,10.1007/s11554-026-01893-1,Article,,WOS:001777589800001
"Li, SZ; Yang, XY; Peng, Z; Cao, Y; Shao, QG; Tang, D; Jiang, XM; Yang, Z",Synergistic multi-phase fusion via diffusion models for 4D lung tumor segmentation,2027,BIOMEDICAL SIGNAL PROCESSING AND CONTROL,0,10.1016/j.bspc.2026.111342,Article,,WOS:001868929200001
"Li, DX; Shan, Y; Liu, Y",Class-Guided Visual-Language Prompt Learning Model for Remote Sensing Image Classification,2026,IEEE GEOSCIENCE AND REMOTE SENSING LETTERS,0,10.1109/LGRS.2026.3708468,Article,,WOS:001817218900011
"Peng, QW; Liang, WB; Wang, W; Wang, J; Wang, Q; Zhao, CY; Jia, MT; Fu, Y; Gao, CJ; Song, H; Qin, Y; Tong, L; Zhao, W",Lipid droplet-mitochondria tethering releases MAVS inhibition to potentiate antiviral immunity,2026,CELL REPORTS,0,10.1016/j.celrep.2026.117601,Article,,WOS:001807568800001
"Zhang, SY; Tsang, ECC; Wang, Y; Wu, JM",Fidelity-Preserving Concept Stylization with ST-LoRA and multimodal conditions,2026,EXPERT SYSTEMS WITH APPLICATIONS,1,10.1016/j.eswa.2025.128966,Article,,WOS:001540532400009
"Fang, C; Hao, SY; Li, D; Ye, YX",FreCLIP: a Frequency-Guided network for few-shot hyperspectral and LiDAR classification,2026,REMOTE SENSING LETTERS,0,10.1080/2150704X.2026.2667246,Article,,WOS:001754078900001
"Liu, YL; Yu, JY; Yuan, SY; Hong, SY",Intelligent Evaluation Model for Graduate Employment Quality Based on Cross Modal Feature Learning,2026,"BLOCKCHAIN AND TRUSTWORTHY SYSTEMS, BLOCKSYS 2025, PT II",0,10.1007/978-981-95-3483-8_26,Proceedings Paper,,WOS:001741331000026
"Tian, CY; Zou, SH; Liao, XY; Chen, C; Jian, CB; Lv, JP; Wang, SS; Si, WX",Cerebrovascular Diseases Screening from Color Fundus Photography via Cross-View Fusion and Graph-Based Discrimination,2026,"MEDICAL IMAGE COMPUTING AND COMPUTER ASSISTED INTERVENTION - MICCAI 2025, PT XII",0,10.1007/978-3-032-05162-2_19,Proceedings Paper,,WOS:001596392200019
"Fu, AZ; Wang, DY; Wang, HB; Chen, H; Zheng, YS; Qian, GC; Zhou, LJ",Diagnosis for transformer winding fault via deep fusion of 2-D images of FRA and SwinLCGnet framework,2026,ADVANCED ENGINEERING INFORMATICS,1,10.1016/j.aei.2026.104361,Article,,WOS:001680203200001
"Xu, MY; Zhan, FN; Zhang, XQ; Shao, L; Lu, SJ",MuSASplat: Efficient Sparse-View 3D Gaussian Splats via Lightweight Multi-Scale Adaptation,2026,"FORTIETH AAAI CONFERENCE ON ARTIFICIAL INTELLIGENCE, AAAI-26, VOL 40 NO 14",0,,Proceedings Paper,,WOS:001768169200001
"Huang, GJ; Cui, YW; Tsang, DHK; Wang, WW; Liu, L",Semantic Modulated Prompting for Few-Shot Audio-Visual Classification,2026,IEEE TRANSACTIONS ON AUDIO SPEECH AND LANGUAGE PROCESSING,0,10.1109/TASLPRO.2026.3654246,Article,,WOS:001673807600007
"Moglia, A; Leccardi, M; Cavicchioli, M; Maccarini, A; Marcon, M; Mainardi, L; Cerveri, P",Generalist models in medical image segmentation: A survey and performance comparison with task-specific approaches,2026,INFORMATION FUSION,5,10.1016/j.inffus.2025.103709,Article,,WOS:001591442300003
"Girón, A; Huertas-Tato, J; Camacho, D",Discourse-Driven Detection of Multimodal Misinformation,2026,IEEE TRANSACTIONS ON EMERGING TOPICS IN COMPUTATIONAL INTELLIGENCE,0,10.1109/TETCI.2025.3645643,Article,,WOS:001729027500005
"Fofanah, AJ; Wen, L; Chen, DV; Zhang, SY; Kamara, AA",Spatio-temporal feature fusion and few-shot learning framework with cross-city knowledge transfer for traffic flow prediction,2026,ENERGY AND AI,0,10.1016/j.egyai.2026.100797,Article,,WOS:001798716400001
"Huang, J; Zhao, YK; Li, YH; Dai, ZT; Chen, C; Lai, QY",ACM-UNet: Adaptive integration of CNNs and Mamba for efficient medical image segmentation,2026,BIOMEDICAL SIGNAL PROCESSING AND CONTROL,3,10.1016/j.bspc.2026.110587,Article,,WOS:001769676200001
"Liu, YG; Dai, DW; Xia, SY; Wang, GY",FDSRM: A Feature-Driven Style-Agnostic Foundation Model for Sketch-Less Facial Image Retrieval,2026,IEEE TRANSACTIONS ON NEURAL NETWORKS AND LEARNING SYSTEMS,3,10.1109/TNNLS.2025.3633075,Article,,WOS:001627963300001
"Cao, Y; Wang, Y; Sun, LJ; Zou, XM; Ma, YX",Dynamic alignment of visual and language semantics for referring video object segmentation,2026,INFORMATION PROCESSING & MANAGEMENT,0,10.1016/j.ipm.2026.104712,Article,,WOS:001711084400001
"Zhang, Q; Yuan, HJ; Shao, MW; Liang, H; Liu, H; Zhang, XY",FedCAD: Cross-modal semantic alignment and distillation for cross-domain heterogeneous federated learning,2026,NEURAL NETWORKS,0,10.1016/j.neunet.2026.109298,Article,,WOS:001813566100001
"Liu, LH; Yu, MH; Li, XN; Xu, JY; Xie, SW; Xu, ST; Yao, H",Targeting ClpP Protease: Emerging Therapeutic Strategies and Small-Molecule Modulators in Drug Discovery,2026,MEDICINAL RESEARCH REVIEWS,0,10.1002/med.70056,Review,,WOS:001770190500001
"Lu, MC; Xu, KX; Fan, LC; Chai, Y",Task-aware text prompt fusion with contrastive learning for zero-shot anomaly detection,2026,EXPERT SYSTEMS WITH APPLICATIONS,0,10.1016/j.eswa.2026.133303,Article,,WOS:001807840800002
"Xu, HQ; Li, HH; Zhao, J",Wildlife detection for biodiversity monitoring and forest management in forest ecosystems under limited data using lightweight tri modal fusion,2026,FRONTIERS IN FORESTS AND GLOBAL CHANGE,0,10.3389/ffgc.2026.1846683,Article,,WOS:001798659800001
"Guo, CW; Zhang, YX; Zhang, MM; Liu, H; Li, W",LiteMFT: Lightweight Multi-Modal Fine-Tuning for Semantic Segmentation,2026,IEEE TRANSACTIONS ON IMAGE PROCESSING,1,10.1109/TIP.2026.3702423,Article,,WOS:001801355300016
"Wang, F; Yan, TW; Yang, ZH; Hu, MH; Zhang, J; Luo, ZC; Bai, XY",DeepMEL: A multi-agent collaboration framework for multimodal entity linking,2026,INFORMATION PROCESSING & MANAGEMENT,3,10.1016/j.ipm.2025.104507,Article,,WOS:001639083000001
"Abderrahmane, MA; Guelzim, I; Amazal, FA",A Unified Model for Gender Prediction From Either Hand or Face Images via Modality Conditioning and Gating,2026,IEEE ACCESS,0,10.1109/ACCESS.2025.3628988,Article,,WOS:001687406600043
"Shi, SX; Li, GY; Cong, RM; Xiao, SX; Lin, WS",Diffusion-Driven RGB-D Salient Object Detection With Temporal Modulation,2026,IEEE TRANSACTIONS ON CIRCUITS AND SYSTEMS FOR VIDEO TECHNOLOGY,1,10.1109/TCSVT.2026.3684803,Article,,WOS:001841856300036
"Jia, X; Chen, CX; Wang, C; Ma, N; Ablameyko, SV",Cross-scale soft pseudo-label learning for weakly supervised cardiac MRI segmentation,2026,PATTERN RECOGNITION LETTERS,0,10.1016/j.patrec.2026.07.025,Article,,WOS:001837502600001
"Hu, HR; Simonet, N; Bilgiç, EN; Murray, H; Reimann, R; Rechsteiner, M; Zenk, F",A scalable Tn5-based method for genome-wide DNA methylation profiling in development and disease,2026,NATURE COMMUNICATIONS,0,10.1038/s41467-026-73325-4,Article,,WOS:001826678300009
"Lu, Y; Han, SY; Zhou, ZL; Yang, ZF; Zhang, GW; Jin, SH; Jiang, XH; Xu, ML",A Deep Cross-modal Prompt Learning Network for Artificial Intelligence Generated Image Quality Assessment,2026,DISPLAYS,0,10.1016/j.displa.2025.103208,Article,,WOS:001582821100001
"Jiang, YX; Cao, YK; Shen, WM",Bidirectional adaptive transformers for multimodal anomaly detection,2026,EXPERT SYSTEMS WITH APPLICATIONS,0,10.1016/j.eswa.2026.132129,Article,,WOS:001732421600001
"Roy, A","Learning More from Less: Resource-Constrained Generative AI for Classification, Generation, and Personalization",2026,"FORTIETH AAAI CONFERENCE ON ARTIFICIAL INTELLIGENCE, AAAI-26, VOL 40 NO 48",0,,Proceedings Paper,,WOS:001769952500050
"Chen, JE; Wu, D; Ma, QQ; Zhao, Z; Wu, YF; Ren, YY; Zheng, YC",ACTNet: Adapting CNN-Transformer-based foundation model for remote sensing change detection,2026,PATTERN RECOGNITION,0,10.1016/j.patcog.2026.114066,Article,,WOS:001791209000001
"Zhang, XK; Tang, W; Peng, YP; Hao, HX; Ye, ZC; Han, BX; Sun, YY; Liu, DW",FSFNet:A frequency-semantic fusion network with multi-scale adaptation for camouflaged object detection,2026,DISPLAYS,0,10.1016/j.displa.2026.103498,Article,,WOS:001759669100001
"Liao, YQ; Chen, XYL; Kang, SH; Li, JP; Dong, Z; Fan, HC; Yang, BS",OSMLoc: Single image-based visual localization in OpenStreetMap with fused geometric and semantic guidance,2026,INFORMATION FUSION,1,10.1016/j.inffus.2026.104562,Article,,WOS:001810452200001
"Liu, XQ; Zhang, GW; Zhu, YF; Zhou, B",TSMMR: a mixed Mamba network with cross-drone template fusion and text-guided redetection for robust aerial tracking,2026,VISUAL COMPUTER,0,10.1007/s00371-026-04585-w,Article,,WOS:001829829600001
"Ramachandra, R",R-FLoRA: Residual-Statistic-Gated Low-Rank Adaptation for Single-Image Face Morphing Attack Detection,2026,IEEE TRANSACTIONS ON INFORMATION FORENSICS AND SECURITY,0,10.1109/TIFS.2026.3686989,Article,,WOS:001754886300005
"Zha, QY; Guo, JL",A Scene-Adaptive Super-Resolution Framework for Video Compression,2026,JOURNAL OF IMAGING,0,10.3390/jimaging12050200,Article,,WOS:001774785300001
"Fan, X; Hu, JS; Zheng, W; Liu, YL; Gao, SY",SLMFL: Structural and semantic fusion for fault localization based on Small Language Models,2026,INFORMATION AND SOFTWARE TECHNOLOGY,0,10.1016/j.infsof.2026.108143,Article,,WOS:001744330900001
"Ali, MU; Zafar, A; Kim, S; Kim, KS; Lee, SW",From task-specific to foundation models: A paradigm shift in medical vision-language analysis,2026,COMPUTER SCIENCE REVIEW,3,10.1016/j.cosrev.2025.100831,Article,,WOS:001584480100001
"Jiang, M; Xu, J; Lu, Y",FASAM2-Ego: Feature-Augmented Segment Anything 2 for Egocentric Hand-Object Interactive Segmentation,2026,"PATTERN RECOGNITION AND COMPUTER VISION, PRCV 2025, PT VIII",0,10.1007/978-981-95-5682-3_36,Proceedings Paper,,WOS:001735003000036
"Saxena, S; Mukherjee, C; Ghosh, V; Chauhan, BS; Sahu, BS",AP-3 complex sorts preferential cargo to govern dense core vesicle function in neuroendocrine cells,2026,JOURNAL OF BIOLOGICAL CHEMISTRY,0,10.1016/j.jbc.2026.113396,Article,,WOS:001863767600001
"Deng, JQ; Chen, S; Wang, DH; Zhang, XY; Yan, Y",Video-Level Cross-Modal Temporal-Navigation for RGBT Tracking,2026,IEEE TRANSACTIONS ON MULTIMEDIA,0,10.1109/TMM.2026.3668525,Article,,WOS:001824173200010
"Nithya, R; Arockia Mary, P; Sathiya, T; Sasikala, G",DeepDefender: A Hybrid Deep Learning Driven Model for Intelligent and Context-Aware Attack Detection in SDN Environments,2026,INTERNATIONAL JOURNAL OF COMMUNICATION SYSTEMS,0,10.1002/dac.70466,Article,,WOS:001734365500022
"Sun, MY; He, XY",CrossProto-ViT: Unpaired Cross-Modal Prototype Alignment for Retinal Disease Diagnosis,2026,SIGNAL IMAGE AND VIDEO PROCESSING,0,10.1007/s11760-026-05287-5,Article,,WOS:001730436500001
"Yu, R; Zhao, RK; Li, JG; Zhao, QS; Yan, HC; Wang, M",Unleashing the Potential of Mamba: Boosting a LiDAR 3D Sparse Detector by Using Cross-Model Knowledge Distillation,2026,IEEE ROBOTICS AND AUTOMATION LETTERS,0,10.1109/LRA.2026.3726378,Article,,WOS:001862921800004
"Xue, CL; Li, KY; Sun, M; Zhang, Q; Zhang, XW; Yao, K",AMID: Audio-visual deepfake detection via adaptive multi-dimensional interaction modeling,2026,KNOWLEDGE-BASED SYSTEMS,0,10.1016/j.knosys.2026.116214,Article,,WOS:001779404200001
"Wu, JM; Hu, YX; Cao, C; Zhang, H; Fernando, B; Hao, YB; Hong, HY","PointTFAm: Multi-Modal, Training-Free Adaptation for Point Cloud Understanding",2026,IEEE TRANSACTIONS ON MULTIMEDIA,0,10.1109/TMM.2026.3668609,Article,,WOS:001841806900010
"Nguyen, DQ; Tran, KQ; Nguyen-Xuan, H",LayGenID: Layout-preserving multi-conditional diffusion transformer with LoRA fusion for interior design generation,2026,EXPERT SYSTEMS WITH APPLICATIONS,0,10.1016/j.eswa.2026.132352,Article,,WOS:001759379600003
"Zheng, JQ; Lian, J; Zhang, HK; Liu, JZ; Zhou, WJ",SIGMA: spectral-implicit guidance for Multi-Teacher adaptation in unsupervised cross-modality 3D medical image segmentation,2026,JOURNAL OF KING SAUD UNIVERSITY COMPUTER AND INFORMATION SCIENCES,0,10.1007/s44443-026-01125-3,Article,,WOS:001858702300002
"Liu, JX; Qi, K; Liao, ZW; Yuan, FX; Zhuo, W",CrossSent: Cross-Modal Attention with Pairwise Ranking Regularization for Multi-Modal Sentiment,2026,ELECTRONICS,0,10.3390/electronics15061157,Article,,WOS:001725362400001
"Zhang, YL; He, F; Peng, LL; Yan, TY; Zhang, PP; Song, T; Du, LL; Chen, DJ",3D Segment Anything Model With Visual Mamba for Diagnosing Placenta Accreta Spectrum,2026,IEEE TRANSACTIONS ON IMAGE PROCESSING,0,10.1109/TIP.2026.3694185,Article,,WOS:001788864400005
"Zhao, J; Zhao, JJ; Hui, YS; Li, Y; Yi, C; Qiang, Y",SFPM2: Industrial Visual Anomaly Localization with Spatial-Frequency Dual-Domain Parallel Mamba Network,2026,"PATTERN RECOGNITION AND COMPUTER VISION, PRCV 2025, PT XVI",0,10.1007/978-981-95-5755-4_10,Proceedings Paper,,WOS:001735076800010
"Gao, Z; Bao, ZC; Fan, HR; Li, XY; Nong, QP; Jiang, JJ",GSCNet: A transformer-based granular style control network for artifact-free image style transfer,2026,JOURNAL OF VISUAL COMMUNICATION AND IMAGE REPRESENTATION,0,10.1016/j.jvcir.2026.104895,Article,,WOS:001830074200001
"Mao, FY; Chen, YF; Wu, BN; Lin, LX; Dai, JN; Li, ZL; Chen, YL; Wang, YQ; Zhang, H; Tang, Y; Zhou, HY; Qin, FW",MorVess: Morphology-aware pulmonary vessel segmentation network,2026,PATTERN RECOGNITION,0,10.1016/j.patcog.2026.114550,Article,,WOS:001844547600001
"Wang, JJ; Zhang, Y; Li, B; Hu, YL; Zhang, BB; Yin, BC",LocSAM: Modular SAM enhancement for dense object localization in complex scenes,2026,COMPUTER VISION AND IMAGE UNDERSTANDING,0,10.1016/j.cviu.2026.104878,Article,,WOS:001842224100001
"Lin, CM; Zhang, WZ; Chen, YY; Yang, L; Jiang, H; Tian, DX; Duan, XT; Zhou, JS; Cao, DP",Multimodal 3D object detection for autonomous driving under vision-language supervision: a contrastive-learning perspective,2026,SCIENCE CHINA-INFORMATION SCIENCES,0,10.1007/s11432-025-4853-5,Article,,WOS:001747867000001
"Tang, TL; Rao, Z; Wang, Y; Chan, SX; Li, C; Sang, Y; Zou, LL",HATSAM: hierarchical adaptation strategy for segment anything model in medical imaging,2026,SIGNAL IMAGE AND VIDEO PROCESSING,0,10.1007/s11760-026-05288-4,Article,,WOS:001729175500002
"Mi, CG; Xie, SL",Beyond the frame: generating culturally rich captions for Chinese relics with retrieval-augmented knowledge,2026,DIGITAL SCHOLARSHIP IN THE HUMANITIES,0,10.1093/llc/fqag059,Article,,WOS:001759093400001
"Shao, Q; Weng, LB; Lei, YJ; Zhang, YM; Zhu, XX; Chen, H; Gao, F",Injecting image text structure and edge priors into segment anything for scene text segmentation,2026,IMAGE AND VISION COMPUTING,0,10.1016/j.imavis.2026.105987,Article,,WOS:001745959800001
"Dawood, H; Noreen, M; Javed, A; Ilyas, H; Muhammad, U; Dawood, H",REFA-DINO: A Relative-Efficient Fusion Attention Framework for Binary and Multiclass Diabetic Retinopathy Classification,2026,INTERNATIONAL JOURNAL OF BIOMEDICAL IMAGING,0,10.1155/ijbi/4374759,Article,,WOS:001857842900001
"Novais, FS; Peterson, EE",FNG HCPB Tritium Breeder Module Mock-Up Benchmarking of OpenMC and Uncertainty Quantification,2026,FUSION SCIENCE AND TECHNOLOGY,0,10.1080/15361055.2025.2567167,Article,,WOS:001598906200001
"Hu, YT; Li, HR; Xu, QH; Lin, YX; Shi, JH; Shen, J; Xu, Y; Dou, XY",A CNN-injected transformer network with lesion reconstruction for multi-view diabetic retinopathy grading,2026,MEDICAL IMAGE ANALYSIS,0,10.1016/j.media.2026.104178,Article,,WOS:001821920100001
"Zhang, YB; Liu, ZY; Hu, AX; Gu, GH",RCLIP: Residual logits adaptation of CLIP for few-shot learning,2026,KNOWLEDGE-BASED SYSTEMS,0,10.1016/j.knosys.2026.116847,Article,,WOS:001855567700001
"Tian, QH; Yang, YJ; Chen, B; Chen, JC; Ning, JX; Zhang, LZ",Dstadapter: divided spatial-temporal adapter fine-tuning method for sign language recognition,2026,INTERNATIONAL JOURNAL OF MACHINE LEARNING AND CYBERNETICS,0,10.1007/s13042-026-03002-x,Article,,WOS:001719874300020
"Guo, YX; Chen, DD; Liu, KX",Design method for reconstruction of new Chinese-style fur clothing based on the FLUX model,2026,INTERNATIONAL JOURNAL OF CLOTHING SCIENCE AND TECHNOLOGY,0,10.1108/IJCST-08-2025-0151,Article,,WOS:001703547600001
"Zhang, F; Tan, JL; Chen, ZM; Feng, H; Guo, B; Chen, JY; Lu, Y; Jiang, M",TTEdit: Cross-Modal Fusion with Diffusion Models for Detail-Aware Fashion Editing,2026,"MULTIMEDIA MODELING, MMM 2026, PT II",0,10.1007/978-981-95-6957-1_21,Proceedings Paper,,WOS:001755001100021
"Liu, SB; Liu, HP; Ma, LJ; Lin, QZ; Li, JQ",FedBPG: Balancing Generalization and Personalization in Federated Learning for Consumer Electronics,2026,IEEE TRANSACTIONS ON CONSUMER ELECTRONICS,0,10.1109/TCE.2026.3666348,Article,,WOS:001788908500041
"Guo, YJ; Ai, XB; Zhou, YL",Physics-informed multi-task generation: Toward automated risk control optimization,2026,RELIABILITY ENGINEERING & SYSTEM SAFETY,0,10.1016/j.ress.2026.112531,Article,,WOS:001716234300001
"Wang, XR; Li, WRY; Ding, SW; Deng, Y; Zhang, HJ; Li, HY; Li, Y",KinEAGER: An Evidence-Aware Multitask Model with Calibrated Uncertainty for Enzyme Kinetics Prediction,2026,JOURNAL OF CHEMICAL INFORMATION AND MODELING,0,10.1021/acs.jcim.6c02075,Article; Early Access,,WOS:001865270400001
"Hou, JM; Ran, R; Chen, SX; Chen, ZH; Cong, XF; Li, JL; Deng, LJ",NODiff: Neural Operator Diffusion for Multispectral Image Fusion,2026,"FORTIETH AAAI CONFERENCE ON ARTIFICIAL INTELLIGENCE, AAAI-26, VOL 40 NO 6",0,,Proceedings Paper,,WOS:001767389100074
"Hou, XX; Liu, WL",DGQ-YOLO: Depth-Guided Quality-Aware detection with Pseudo-Depth for aerial imagery,2026,JOURNAL OF KING SAUD UNIVERSITY COMPUTER AND INFORMATION SCIENCES,0,10.1007/s44443-026-01167-7,Article,,WOS:001858702300020
"Luo, JJ; Hu, P; Zhang, M",S2RAF: A Semantic and Structure aware ReAsoning Framework for question answering over textual graphs,2026,INFORMATION PROCESSING & MANAGEMENT,0,10.1016/j.ipm.2026.104886,Article,,WOS:001767513400001
"Sun, KL; Miao, XY; Zhai, B; Duan, HR; Long, Y",Decoding visual neural representations by multimodal with dynamic balancing,2026,EXPERT SYSTEMS WITH APPLICATIONS,2,10.1016/j.eswa.2025.129382,Article,,WOS:001605517400004
"Li, TJ; Tu, SK; Xu, L",Harnessing Diffusion Models for Image Manipulation With Partial Sketches,2026,IEEE TRANSACTIONS ON IMAGE PROCESSING,0,10.1109/TIP.2026.3685834,Article,,WOS:001754884400005
"Jia, XY; Chen, ZB; Zhang, SY; Xue, XJ",Change-LISA: Language-Guided Reasoning for Remote Sensing Change Detection,2026,IEEE TRANSACTIONS ON GEOSCIENCE AND REMOTE SENSING,1,10.1109/TGRS.2026.3684817,Article,,WOS:001756841400006
"Ivkovic, M; Vujadinovic, N; Traparic, I; Stankov, BD; Gavrilovic-Bozovic, M; Kuzmanovic, M; Savovic, J",Functional model of modular measuring head for in situ low pressure LIBS on complex surface geometries,2026,MEASUREMENT SCIENCE AND TECHNOLOGY,0,10.1088/1361-6501/ae59a6,Article,,WOS:001751660100001
"Gu, ZJ; Zhao, ZQ; Shen, H; Zhang, Z; Huang, DS",A novel multi-granularity context-adaptive downsampling convolution for low-resolution images,2026,INFORMATION SCIENCES,0,10.1016/j.ins.2026.123223,Article,,WOS:001697889000001
"Ridoy, AR; Biswas, AK",Adaptive Intrusion Detection Systems: Leveraging Meta-Learning for Improved Cybersecurity,2026,IEEE TRANSACTIONS ON NETWORK AND SERVICE MANAGEMENT,0,10.1109/TNSM.2026.3706597,Article,,WOS:001815112900002
"Yu, JW; Zhou, KC; Wang, T; Gan, HX; Wang, Y; Gao, SZ",HCFNet: A SAM2-Based Hierarchical Cross-Branch Frequency-Aware Network for Industrial Surface Defect Segmentation,2026,SENSORS,0,10.3390/s26144597,Article,,WOS:001833453700001
"Kömürcü, K; Petkevicius, L",Sat-JEPA-Diff: Caption-Guided Zero-RGB Satellite Image Forecasting via Self-Supervised Diffusion,2026,IEEE GEOSCIENCE AND REMOTE SENSING LETTERS,0,10.1109/LGRS.2026.3708464,Article,,WOS:001817218900009
"Zhang, ZH; Zhang, YC",NCRDLLM: Predicting ncRNA-Drug Response Associations via Multimodal Feature Fusion and Large Language Models,2026,JOURNAL OF CHEMICAL INFORMATION AND MODELING,0,10.1021/acs.jcim.5c03011,Article,,WOS:001713233600001
"Kahaer, M; Wumaier, A; Song, Z; Ren, L; Guo, X",FluLLM: Speech Fluency Classification Based on Multi-modal Large Language Models,2026,"PRICAI 2025: TRENDS IN ARTIFICIAL INTELLIGENCE, PRICAI 2025, PT III",0,10.1007/978-981-95-7078-2_25,Proceedings Paper,,WOS:001784536500025
"Brown, HJ; Islam, MI; Ruan, JF; Baker, MAB; Ithurbide, S; Duggin, IG",Archaeal Cytoskeletal Protein CetZ1 Influences Assembly of the Motility Machinery,2026,MOLECULAR MICROBIOLOGY,0,10.1111/mmi.70109,Article; Early Access,,WOS:001851676500001
"Zhang, Y; Hui, JH; Du, YT",A stable diffusion-based method for low-light image enhancement in autonomous driving,2026,INTERNATIONAL JOURNAL OF MACHINE LEARNING AND CYBERNETICS,0,10.1007/s13042-026-03053-0,Article,,WOS:001729850300001
"Zhang, J; Peng, B; Wu, X; He, CC",CLIP Graph Adaptor: A Dual-Graph Adapted Visual-Language Model for Weakly Supervised Semantic Segmentation,2026,IEEE TRANSACTIONS ON NEURAL NETWORKS AND LEARNING SYSTEMS,0,10.1109/TNNLS.2026.3683363,Article; Early Access,,WOS:001748551700001
